City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Labuhan,ID,2021-07-24 20:31:47,-6.8844,112.2051,72.55,87,3,6.58
294,Hue,VN,2021-07-24 20:29:29,16.4667,107.6,82.51,74,75,3.44
295,Lagunas,PE,2021-07-24 20:33:28,-5.2269,-75.6753,91.71,37,55,0.89
296,Meulaboh,ID,2021-07-24 20:26:32,4.1363,96.1285,76.68,87,100,4.03
297,Kruisfontein,ZA,2021-07-24 20:30:44,-34.0033,24.7314,47.14,45,3,8.25
298,Begusarai,IN,2021-07-24 20:33:29,25.4167,86.1333,80.62,88,20,6.02
299,Saint George,US,2021-07-24 20:27:39,37.1041,-113.5841,99.36,36,1,5.75
300,Mao,ES,2021-07-24 20:30:48,39.8885,4.2658,81.16,65,0,8.05
301,Kingsland,US,2021-07-24 20:30:05,30.8,-81.6898,90.03,70,0,3.0
302,Fleury-Les-Aubrais,FR,2021-07-24 20:33:29,47.9333,1.9167,66.18,82,80,3.44
303,Bladel,NL,2021-07-24 20:33:29,51.3683,5.2208,66.94,93,90,5.75
304,Arevashogh,AM,2021-07-24 20:33:29,40.8604,44.2744,62.58,97,88,5.39
305,Morondava,MG,2021-07-24 20:30:29,-20.2833,44.2833,70.92,42,2,19.98
306,Hokitika,NZ,2021-07-24 20:33:30,-42.7167,170.9667,47.48,80,95,7.34
307,Norman Wells,CA,2021-07-24 20:32:21,65.282,-126.8329,66.24,37,40,16.11
308,Teruel,ES,2021-07-24 20:33:30,40.6667,-0.6667,72.88,28,100,3.02
309,Nipawin,CA,2021-07-24 20:30:14,53.3668,-104.0009,80.64,36,20,18.41
310,New Norfolk,AU,2021-07-24 20:31:16,-42.7826,147.0587,44.92,65,76,3.0
311,San Policarpo,PH,2021-07-24 20:33:30,12.1791,125.5072,80.64,77,82,9.66
312,Castro,BR,2021-07-24 20:26:49,-24.7911,-50.0119,65.17,59,0,3.62
313,Shibetsu,JP,2021-07-24 20:33:31,43.659,145.132,67.55,96,95,7.14
314,Cherskiy,RU,2021-07-24 20:30:23,68.75,161.3,48.81,68,89,3.71
315,Yerbogachen,RU,2021-07-24 20:33:31,61.2767,108.0108,60.91,73,100,2.66
316,Turukhansk,RU,2021-07-24 20:31:19,65.8167,87.9833,63.93,75,2,11.03
317,Jonesboro,US,2021-07-24 20:31:10,35.8423,-90.7043,94.77,59,75,5.01
318,Bengkulu,ID,2021-07-24 20:30:25,-3.8004,102.2655,74.93,87,31,4.61
319,Gladstone,AU,2021-07-24 20:33:31,-23.85,151.25,54.79,58,2,0.0
320,Huarmey,PE,2021-07-24 20:33:32,-10.0681,-78.1522,67.33,73,13,8.72
321,Vrangel,RU,2021-07-24 20:33:32,42.7297,133.0839,73.38,90,42,2.73
322,Leh,IN,2021-07-24 20:33:32,34.1667,77.5833,68.97,41,99,6.89
323,Almeirim,BR,2021-07-24 20:30:52,-1.5233,-52.5817,83.39,61,89,2.21
324,Slave Lake,CA,2021-07-24 20:33:32,55.2834,-114.769,69.78,43,20,20.71
325,Yulara,AU,2021-07-24 20:30:31,-25.2406,130.9889,40.84,65,42,5.75
326,Beeville,US,2021-07-24 20:33:33,28.4008,-97.7483,96.35,55,1,12.66
327,San Quintin,MX,2021-07-24 20:31:00,30.4833,-115.95,74.05,69,89,12.66
328,Acapulco,MX,2021-07-24 20:31:13,16.8634,-99.8901,85.82,79,20,8.05
329,Launceston,AU,2021-07-24 20:33:33,-41.45,147.1667,42.8,89,68,1.99
330,Damara,CF,2021-07-24 20:33:33,4.9608,18.7035,78.22,93,98,3.85
331,Ginda,IN,2021-07-24 20:33:33,30.6945,78.4932,68.11,98,100,0.92
332,Oban,GB,2021-07-24 20:33:34,56.4127,-5.4706,69.28,90,82,2.3
333,Bereda,ES,2021-07-24 20:30:52,43.2686,-7.5406,62.58,100,16,1.86
334,Tiko,CM,2021-07-24 20:33:34,4.0745,9.3699,78.64,86,73,7.16
335,Komsomolskiy,UZ,2021-07-24 20:31:56,40.4272,71.7189,81.82,36,0,9.22
336,Krutinka,RU,2021-07-24 20:33:34,56.0055,71.5113,67.35,81,100,7.36
337,Khatanga,RU,2021-07-24 20:30:32,71.9667,102.5,56.7,69,48,16.35
338,Guanica,PR,2021-07-24 20:31:25,17.9716,-66.908,87.98,75,12,5.99
339,Fairbanks,US,2021-07-24 20:30:00,64.8378,-147.7164,61.14,87,40,5.99
340,Ahuimanu,US,2021-07-24 20:33:35,21.4447,-157.8378,83.91,72,75,14.97
341,Pauini,BR,2021-07-24 20:33:35,-7.7136,-66.9764,95.07,30,27,1.36
342,Panguna,PG,2021-07-24 20:33:35,-6.3164,155.4848,71.22,86,95,1.12
343,Morgan City,US,2021-07-24 20:33:35,29.6994,-91.2068,97.0,62,20,3.44
344,Bani,DO,2021-07-24 20:33:36,18.2833,-70.3333,81.75,69,100,10.92
345,Lexington,US,2021-07-24 20:33:36,37.9887,-84.4777,88.95,43,1,1.01
346,Redlands,US,2021-07-24 20:32:32,34.0556,-117.1825,101.44,39,75,1.99
347,Henderson,US,2021-07-24 20:33:36,36.0397,-114.9819,98.94,33,20,12.66
348,East London,ZA,2021-07-24 20:31:40,-33.0153,27.9116,55.92,69,0,15.39
349,Ondangwa,NA,2021-07-24 20:33:37,-17.9167,15.95,59.0,21,0,4.61
350,Flinders,AU,2021-07-24 20:31:49,-34.5833,150.8552,52.21,61,41,8.99
351,Vao,NC,2021-07-24 20:32:03,-22.6667,167.4833,71.46,83,2,6.51
352,Kachug,RU,2021-07-24 20:33:37,53.9606,105.8817,53.35,82,10,3.13
353,Vaitape,PF,2021-07-24 20:31:36,-16.5167,-151.75,76.82,76,44,11.23
354,Chazuta,PE,2021-07-24 20:33:37,-6.5742,-76.1367,92.25,40,88,2.42
355,Mufumbwe,ZM,2021-07-24 20:33:38,-13.6833,24.8,60.31,56,5,11.16
356,Ewa Beach,US,2021-07-24 20:26:19,21.3156,-158.0072,84.15,66,40,17.0
357,Talara,PE,2021-07-24 20:32:12,-4.5772,-81.2719,72.36,78,40,13.8
358,Pisco,PE,2021-07-24 20:28:24,-13.7,-76.2167,66.25,68,0,9.22
359,Changping,CN,2021-07-24 20:33:38,40.2186,116.2197,80.51,92,92,3.0
360,Odessa,UA,2021-07-24 20:28:49,46.4775,30.7326,67.93,77,0,2.24
361,Imbituba,BR,2021-07-24 20:33:38,-28.24,-48.6703,71.49,78,0,8.55
362,Kindu,CD,2021-07-24 20:33:38,-2.95,25.95,78.28,40,61,2.48
363,Pyaozerskiy,RU,2021-07-24 20:33:39,65.8333,31.1667,54.23,78,100,10.16
364,Ketchikan,US,2021-07-24 20:30:30,55.3422,-131.6461,61.25,69,89,8.37
365,Mantua,IT,2021-07-24 20:32:35,45.1667,10.7833,84.52,78,35,3.0
366,Sao Felix Do Xingu,BR,2021-07-24 20:33:39,-6.6447,-51.995,86.43,35,64,2.06
367,Nago,JP,2021-07-24 20:33:39,26.5881,127.9761,81.03,90,92,13.76
368,Omboue,GA,2021-07-24 20:33:40,-1.5746,9.2618,73.62,75,71,7.45
369,New Ulm,US,2021-07-24 20:33:35,44.3125,-94.4605,90.1,45,1,6.91
370,Auki,SB,2021-07-24 20:33:40,-8.7676,160.7034,78.67,84,97,3.69
371,Port Hawkesbury,CA,2021-07-24 20:33:40,45.6169,-61.3485,69.91,73,1,5.01
372,Lincoln,US,2021-07-24 20:28:32,40.8,-96.667,93.43,33,10,13.18
373,Miranda,CO,2021-07-24 20:33:41,3.2499,-76.2281,73.53,67,100,1.25
374,Kaseda,JP,2021-07-24 20:33:41,31.4167,130.3167,77.85,83,98,18.52
375,The Valley,AI,2021-07-24 20:32:33,18.217,-63.0578,86.14,74,75,17.27
376,Baruun-Urt,MN,2021-07-24 20:33:41,46.6806,113.2792,59.23,62,5,5.44
377,Vieste,IT,2021-07-24 20:33:41,41.8825,16.175,79.3,58,11,8.9
378,Gossaigaon,IN,2021-07-24 20:33:42,26.4481,89.989,77.85,96,79,2.62
379,Kaeo,NZ,2021-07-24 20:31:45,-35.1,173.7833,57.33,85,99,12.01
380,Malanje,AO,2021-07-24 20:33:42,-9.5402,16.341,69.78,23,0,2.3
381,Viedma,AR,2021-07-24 20:31:36,-40.8135,-62.9967,47.62,52,100,10.85
382,Alice Springs,AU,2021-07-24 20:33:42,-23.7,133.8833,38.75,56,41,5.75
383,Mul,IN,2021-07-24 20:33:42,20.0667,79.6667,75.87,92,99,4.65
384,Port Blair,IN,2021-07-24 20:33:43,11.6667,92.75,81.95,84,100,20.04
385,Carballo,ES,2021-07-24 20:33:43,43.213,-8.691,65.62,89,32,2.82
386,Constitucion,CL,2021-07-24 20:33:43,-35.3333,-72.4167,52.29,88,99,13.91
387,Whitehorse,CA,2021-07-24 20:33:31,60.7161,-135.0538,61.57,48,75,5.01
388,Lavrentiya,RU,2021-07-24 20:30:56,65.5833,-171.0,45.1,98,100,11.07
389,Kousseri,CM,2021-07-24 20:33:44,12.0769,15.0306,78.76,89,20,4.61
390,Silifke,TR,2021-07-24 20:33:44,36.3778,33.9344,83.68,41,0,6.76
391,Matara,LK,2021-07-24 20:33:44,5.9485,80.5353,77.11,91,95,6.93
392,Price,US,2021-07-24 20:33:45,39.5994,-110.8107,92.71,19,1,5.75
393,Kahului,US,2021-07-24 20:28:52,20.8947,-156.47,83.97,85,40,21.85
394,Lata,PT,2021-07-24 20:33:45,40.1629,-8.3327,64.81,94,45,2.33
395,Bone,DE,2021-07-24 20:33:45,51.9669,12.1396,75.97,58,66,9.01
396,Oranjemund,NA,2021-07-24 20:33:45,-28.55,16.4333,64.67,21,30,8.37
397,Paragominas,BR,2021-07-24 20:32:08,-2.9667,-47.4833,78.98,58,100,3.13
398,Port Macquarie,AU,2021-07-24 20:27:57,-31.4333,152.9167,57.16,70,1,9.78
399,Dunedin,NZ,2021-07-24 20:31:04,-45.8742,170.5036,44.8,58,84,5.99
400,Madruga,CU,2021-07-24 20:33:46,22.9114,-81.8561,88.61,55,100,8.55
401,Aksarka,RU,2021-07-24 20:33:46,66.5606,67.7975,57.25,66,67,14.45
402,Ormilia,GR,2021-07-24 20:33:46,40.3,23.55,81.18,48,5,5.64
403,Vestmanna,FO,2021-07-24 20:33:47,62.1564,-7.1664,49.12,100,90,6.91
404,Muzaffarabad,PK,2021-07-24 20:33:47,34.37,73.4711,78.96,72,2,3.53
405,Manzil Salim,TN,2021-07-24 20:33:47,35.8567,8.4765,91.4,19,0,14.29
406,Port Hardy,CA,2021-07-24 20:28:00,50.6996,-127.4199,60.98,94,75,3.44
407,Buala,SB,2021-07-24 20:32:25,-8.145,159.5921,80.2,86,92,11.21
408,Hami,CN,2021-07-24 20:33:48,42.8,93.45,85.96,35,0,5.44
409,Morehead,US,2021-07-24 20:33:48,37.2711,-87.1764,92.14,62,75,4.61
410,Wilmington Island,US,2021-07-24 20:33:48,32.0036,-80.9737,89.04,59,1,10.36
411,Acari,PE,2021-07-24 20:33:48,-15.4311,-74.6158,68.86,66,16,8.57
412,Lompoc,US,2021-07-24 20:30:10,34.6391,-120.4579,94.6,70,75,13.8
413,Road Town,VG,2021-07-24 20:33:49,18.4167,-64.6167,83.19,89,40,12.66
414,Touros,BR,2021-07-24 20:31:06,-5.1989,-35.4608,81.5,70,11,17.98
415,Nara,JP,2021-07-24 20:33:49,34.6851,135.8049,79.25,94,20,2.55
416,Concepcion Del Oro,MX,2021-07-24 20:33:49,24.6333,-101.4167,76.91,19,3,9.31
417,Nanyamba,TZ,2021-07-24 20:33:49,-10.6833,39.8333,66.52,59,5,10.74
418,Kemi,FI,2021-07-24 20:33:50,65.8596,24.8228,55.17,94,0,4.61
419,Chara,RU,2021-07-24 20:33:50,56.9064,118.2631,57.7,90,100,5.14
420,Okhotsk,RU,2021-07-24 20:33:50,59.3833,143.3,56.16,94,100,11.39
421,Trincomalee,LK,2021-07-24 20:33:50,8.5711,81.2335,81.5,74,100,22.55
422,Mishkino,RU,2021-07-24 20:33:51,55.3389,63.9175,62.76,87,100,6.91
423,Mayo,US,2021-07-24 20:30:59,38.8876,-76.5119,86.11,58,40,11.01
424,Namatanai,PG,2021-07-24 20:33:51,-3.6667,152.4333,79.39,80,16,3.4
425,Broken Hill,AU,2021-07-24 20:33:51,-31.95,141.4333,42.51,87,36,13.8
426,Montepuez,MZ,2021-07-24 20:33:51,-13.1256,38.9997,61.57,61,26,12.06
427,Ilheus,BR,2021-07-24 20:33:52,-14.7889,-39.0494,76.82,73,40,14.97
428,Bud,US,2021-07-24 20:32:08,39.447,-86.1758,89.04,67,67,11.36
429,Jinchang,CN,2021-07-24 20:33:52,38.4953,102.1739,70.05,71,100,11.25
430,Kundiawa,PG,2021-07-24 20:33:52,-6.0167,144.9667,59.25,96,85,2.62
431,Weinan,CN,2021-07-24 20:33:53,34.5036,109.5089,74.89,75,2,0.96
432,Sola,VU,2021-07-24 20:33:53,-13.8833,167.55,80.11,78,25,10.78
433,Ghanzi,BW,2021-07-24 20:33:53,-21.5667,21.7833,49.44,53,0,9.15
434,Kambove,CD,2021-07-24 20:33:53,-10.8764,26.5969,59.09,63,8,11.01
435,Tucumcari,US,2021-07-24 20:33:54,35.1717,-103.725,93.94,21,1,10.36
436,Vanavara,RU,2021-07-24 20:29:13,60.34,102.2797,62.51,77,65,2.73
437,Berlevag,NO,2021-07-24 20:27:53,70.8578,29.0864,45.07,86,100,26.44
438,Perth,AU,2021-07-24 20:33:54,-31.9333,115.8333,55.09,98,75,5.75
439,Mitu,CO,2021-07-24 20:33:54,1.1983,-70.1733,74.12,90,100,3.31
440,Suksun,RU,2021-07-24 20:33:54,57.1431,57.3949,50.61,94,91,6.55
441,Rafai,CF,2021-07-24 20:33:55,4.95,23.9167,68.79,98,84,1.01
442,Salta,AR,2021-07-24 20:33:55,-24.7859,-65.4117,81.19,30,40,8.99
443,Ugoofaaru,MV,2021-07-24 20:31:18,5.6667,73.0,82.29,74,83,6.46
444,Grand-Santi,GF,2021-07-24 20:33:55,4.25,-54.3833,77.45,96,94,2.68
445,Necochea,AR,2021-07-24 20:32:37,-38.5473,-58.7368,49.03,67,95,16.11
446,Ayan,RU,2021-07-24 20:32:10,56.45,138.1667,57.34,96,100,7.72
447,Harare,ZW,2021-07-24 20:33:56,-17.8294,31.0539,45.82,70,3,9.51
448,Ikom,NG,2021-07-24 20:33:56,5.9667,8.7063,71.44,95,63,2.46
449,Bar Harbor,US,2021-07-24 20:33:17,44.3876,-68.2039,82.94,64,1,11.5
450,Udachnyy,RU,2021-07-24 20:31:04,66.4167,112.4,62.29,53,10,7.56
451,Kirishi,RU,2021-07-24 20:33:56,59.4471,32.0205,50.77,69,14,1.77
452,Virginia Beach,US,2021-07-24 20:33:56,36.8529,-75.978,86.09,51,75,11.5
453,La Motte-Servolex,FR,2021-07-24 20:33:57,45.5942,5.8758,73.45,81,90,3.44
454,Mecca,SA,2021-07-24 20:33:57,21.4267,39.8261,88.83,31,74,6.98
455,Hasaki,JP,2021-07-24 20:31:04,35.7333,140.8333,73.8,83,0,8.79
456,Clyde River,CA,2021-07-24 20:31:26,70.4692,-68.5914,34.03,100,90,16.11
457,Victoria,HK,2021-07-24 20:31:16,22.2855,114.1577,82.38,92,98,1.01
458,Gamba,GA,2021-07-24 20:33:57,-2.65,10.0,71.02,83,69,5.44
459,Rawson,AR,2021-07-24 20:31:00,-43.3002,-65.1023,49.37,41,100,15.79
460,Oussouye,SN,2021-07-24 20:30:54,12.485,-16.5469,84.38,70,94,8.3
461,Vilyuysk,RU,2021-07-24 20:33:58,63.7553,121.6247,59.85,73,20,7.34
462,Litovko,RU,2021-07-24 20:33:58,49.2361,135.1742,75.4,71,5,1.5
463,Anaco,VE,2021-07-24 20:33:58,9.4389,-64.4728,74.98,94,100,4.5
464,Wadi Maliz,TN,2021-07-24 20:33:59,36.4681,8.5495,95.45,16,0,3.24
465,Batemans Bay,AU,2021-07-24 20:30:03,-35.7167,150.1833,50.92,52,31,11.27
466,Gravdal,NO,2021-07-24 20:33:59,68.1214,13.5031,51.82,97,100,11.81
467,Bumba,CD,2021-07-24 20:33:59,2.1833,22.4667,76.44,70,98,0.85
468,Acajutla,SV,2021-07-24 20:34:00,13.5928,-89.8275,97.14,59,100,4.88
469,Hede,CN,2021-07-24 20:34:00,33.7681,120.2517,80.19,81,100,14.03
470,Vernon,CA,2021-07-24 20:31:59,50.2581,-119.2691,94.12,20,0,2.08
471,Moroni,KM,2021-07-24 20:34:00,-11.7022,43.2551,73.63,79,43,21.25
472,Laizhou,CN,2021-07-24 20:34:00,37.1717,119.9214,74.05,84,64,3.2
473,Shahreza,IR,2021-07-24 20:34:01,32.0339,51.8794,82.29,16,50,3.53
474,Half Moon Bay,US,2021-07-24 20:32:02,37.4636,-122.4286,95.58,62,1,1.01
475,Trelew,AR,2021-07-24 20:34:01,-43.249,-65.3051,49.42,33,100,14.54
476,Milevsko,CZ,2021-07-24 20:34:01,49.4509,14.36,71.47,95,60,5.46
477,Cheremnoye,RU,2021-07-24 20:34:02,53.1697,83.2133,64.99,87,24,3.83
478,Valparaiso,CL,2021-07-24 20:31:52,-33.0393,-71.6273,55.04,87,90,16.11
479,Dongsheng,CN,2021-07-24 20:27:37,39.8161,109.9776,70.66,67,13,21.41
480,Inuvik,CA,2021-07-24 20:34:02,68.3499,-133.7218,69.01,58,75,3.44
481,Juneau,US,2021-07-24 20:30:20,58.3019,-134.4197,57.25,94,90,0.0
482,Nenjiang,CN,2021-07-24 20:34:02,49.1833,125.2167,65.57,99,21,8.46
483,Eyl,SO,2021-07-24 20:34:03,7.9803,49.8164,80.47,60,79,26.84
484,Sitka,US,2021-07-24 20:31:02,57.0531,-135.33,57.09,82,75,9.22
485,Boguchany,RU,2021-07-24 20:34:03,58.3814,97.4531,60.78,74,1,3.09
486,Gondar,ET,2021-07-24 20:34:03,12.6,37.4667,56.77,97,100,3.74
487,Mahibadhoo,MV,2021-07-24 20:34:04,3.7833,72.9667,82.24,75,97,4.99
488,Beni Suef,EG,2021-07-24 20:34:04,29.0731,31.0979,81.19,49,0,13.47
489,Asyut,EG,2021-07-24 20:34:04,27.181,31.1837,86.18,28,0,8.08
490,Caraballeda,VE,2021-07-24 20:34:04,10.6112,-66.8522,88.38,69,100,5.75
491,Dasoguz,TM,2021-07-24 20:34:05,41.8363,59.9666,84.15,37,0,4.61
492,Winton,US,2021-07-24 20:34:05,37.3894,-120.6133,104.34,20,1,8.05
493,Ninghai,CN,2021-07-24 20:34:05,29.2892,121.4247,76.73,95,100,26.75
494,Lazaro Cardenas,MX,2021-07-24 20:30:07,17.9583,-102.2,85.59,74,50,9.64
495,Monsenhor Gil,BR,2021-07-24 20:34:06,-5.5642,-42.6078,92.39,32,48,5.61
496,Mwene-Ditu,CD,2021-07-24 20:34:06,-7.0,23.45,73.04,34,1,5.12
497,Dakoro,NE,2021-07-24 20:34:06,14.5106,6.765,84.06,56,74,18.75
498,Gambiran,ID,2021-07-24 20:34:06,-6.7988,111.4951,69.55,88,3,4.85
499,Hay River,CA,2021-07-24 20:32:27,60.8156,-115.7999,53.58,71,75,11.5
500,Pocone,BR,2021-07-24 20:30:29,-16.2567,-56.6228,91.62,21,0,4.45
501,Maua,BR,2021-07-24 20:34:07,-23.6678,-46.4614,77.29,29,0,3.78
502,Sofia,BG,2021-07-24 20:29:16,42.6975,23.3242,68.61,64,0,5.75
503,Luganville,VU,2021-07-24 20:34:07,-15.5333,167.1667,80.19,79,50,1.92
504,Grootfontein,NA,2021-07-24 20:34:07,-19.5667,18.1167,42.37,36,0,1.14
505,Jardim,BR,2021-07-24 20:29:40,-21.4803,-56.1381,91.89,22,0,5.21
506,Santa Cruz,BO,2021-07-24 20:30:09,-17.8,-63.1667,89.65,35,20,26.46
507,Chimoio,MZ,2021-07-24 20:34:08,-19.1164,33.4833,52.79,69,48,4.52
508,Takapau,NZ,2021-07-24 20:34:08,-40.0333,176.35,42.73,87,12,4.45
509,Havre-Saint-Pierre,CA,2021-07-24 20:32:06,50.2334,-63.5986,64.76,59,1,5.75
510,Makakilo City,US,2021-07-24 20:30:50,21.3469,-158.0858,82.72,67,90,10.36
511,Amazar,RU,2021-07-24 20:34:08,53.858,120.875,58.3,98,100,2.39
512,Kurgan,RU,2021-07-24 20:34:09,55.45,65.3333,63.18,98,100,5.44
513,Nileshwar,IN,2021-07-24 20:34:09,12.25,75.1,77.77,90,50,7.63
514,Thinadhoo,MV,2021-07-24 20:34:09,0.5333,72.9333,82.38,77,29,7.9
515,Sisimiut,GL,2021-07-24 20:34:09,66.9395,-53.6735,40.51,93,100,5.48
516,Aykhal,RU,2021-07-24 20:34:10,66.0,111.5,60.3,59,0,8.55
517,Fohnsdorf,AT,2021-07-24 20:34:10,47.2183,14.6819,72.57,64,75,3.44
518,Beringovskiy,RU,2021-07-24 20:30:22,63.05,179.3167,53.01,85,100,8.72
519,Tarnos,FR,2021-07-24 20:34:10,43.5417,-1.4628,69.3,73,40,5.75
520,Port Shepstone,ZA,2021-07-24 20:34:10,-30.7414,30.455,53.51,76,0,7.9
521,Banyo,CM,2021-07-24 20:34:10,6.75,11.8167,65.73,95,98,3.02
522,San Juan,AR,2021-07-24 20:30:24,-31.5375,-68.5364,60.73,28,93,5.86
523,Lorengau,PG,2021-07-24 20:31:21,-2.0226,147.2712,81.21,75,63,6.4
524,Takoradi,GH,2021-07-24 20:34:11,4.8845,-1.7554,74.62,81,3,6.15
525,Koutsouras,GR,2021-07-24 20:34:11,35.0339,25.9469,75.74,65,0,20.4
526,Kavaratti,IN,2021-07-24 20:31:09,10.5669,72.642,82.13,80,73,19.66
527,Jishui,CN,2021-07-24 20:34:11,33.7333,115.4,74.77,92,1,4.65
528,Stulovo,RU,2021-07-24 20:34:12,58.7225,50.1439,44.08,73,21,4.76
529,Bethanien,NA,2021-07-24 20:34:12,-26.502,17.1583,50.85,16,2,6.67
530,Nkoteng,CM,2021-07-24 20:34:12,4.5167,12.0333,68.49,97,57,5.75
531,Tuatapere,NZ,2021-07-24 20:31:41,-46.1333,167.6833,43.83,81,100,6.64
532,Cardiff,GB,2021-07-24 20:34:13,51.48,-3.18,67.17,81,75,6.91
533,Kalinovskaya,RU,2021-07-24 20:34:13,43.5758,45.5192,74.48,64,63,2.39
534,Mezhdurechensk,RU,2021-07-24 20:31:52,53.6942,88.0603,62.8,97,99,1.48
535,Pokhara,NP,2021-07-24 20:34:13,28.2333,83.9833,74.1,97,100,0.18
536,Juazeiro,BR,2021-07-24 20:34:13,-9.4117,-40.4986,78.98,65,40,13.8
537,Hoopstad,ZA,2021-07-24 20:34:14,-27.8327,25.9083,37.87,35,0,6.96
538,Melnikovo,RU,2021-07-24 20:34:14,56.5558,84.085,67.15,82,95,2.55
539,Balkhash,KZ,2021-07-24 20:34:14,46.844,74.9804,76.59,39,2,1.01
540,Itarema,BR,2021-07-24 20:34:15,-2.9248,-39.9167,78.85,73,29,15.68
541,Ust-Ishim,RU,2021-07-24 20:31:32,57.6935,71.1665,64.42,96,100,2.59
542,Verkhnyaya Inta,RU,2021-07-24 20:31:24,65.9811,60.3094,47.37,92,100,11.03
543,Bonavista,CA,2021-07-24 20:34:15,48.6499,-53.1147,68.0,82,79,9.26
544,Khabary,RU,2021-07-24 20:34:15,53.6259,79.5345,64.4,80,16,1.79
545,Moanda,GA,2021-07-24 20:34:16,-1.5575,13.2178,73.29,72,69,2.73
546,Chipinge,ZW,2021-07-24 20:34:16,-20.1883,32.6236,47.93,77,52,5.53
547,Caravelas,BR,2021-07-24 20:31:40,-17.7125,-39.2481,72.57,60,81,9.69
548,Sungaipenuh,ID,2021-07-24 20:32:34,-2.0833,101.3833,63.86,95,63,2.68
549,Puro,PH,2021-07-24 20:34:16,12.4841,123.3827,82.09,77,15,19.98
550,Santiago Del Estero,AR,2021-07-24 20:34:17,-27.7951,-64.2615,78.8,29,64,3.78
551,Aras,ES,2021-07-24 20:34:17,42.5617,-2.356,68.41,53,0,8.05
552,Jacareacanga,BR,2021-07-24 20:34:17,-6.2222,-57.7528,92.59,32,99,2.42
553,Mirzapur,IN,2021-07-24 20:34:17,25.15,82.5833,81.64,85,2,8.39
554,Dhidhdhoo,MV,2021-07-24 20:34:18,6.8833,73.1,81.55,76,89,12.91
555,Moindou,NC,2021-07-24 20:34:18,-21.6924,165.677,64.35,81,0,3.44
556,San Clemente,US,2021-07-24 20:30:13,33.427,-117.612,93.27,75,95,1.99
557,Lianran,CN,2021-07-24 20:34:18,24.9227,102.485,61.34,99,100,3.71
558,Jackson,US,2021-07-24 20:30:48,42.4165,-122.8345,92.91,26,1,0.0
559,San Rafael Del Sur,NI,2021-07-24 20:34:19,11.8485,-86.4384,76.17,74,100,5.21
560,Fortuna,US,2021-07-24 20:31:53,40.5982,-124.1573,65.32,71,1,12.66
